A/C/D/U,Valid-From Date,Valid To Date,Offer Display Name,Offer ID,License Agreement Type,Purchase Unit,Secondary License Type,End Customer Type,List Price,ERP Price,Material
UNC,20200401,99991231,e-Commerce Tier 3 Overage (36 mo),cb10e838-b614-45b5-b3c6-0bbf46eb2d2e,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,2423,3461.4,UV3-00003
UNC,20200401,99991231,e-Commerce Tier 3 Overage for Faculty,890e50ba-5166-47dd-8e4a-c9c146f844df,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,1332.6,1903.8,UV4-00002
UNC,20200401,99991231,e-Commerce Tier 3 Overage for Students,f6c0362a-964f-4289-9ed2-e50b03aa4434,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,969.2,1384.5,UV4-00003
UNC,20200401,99991231,Enterprise Mobility + Security A3 for Faculty,0428d817-bbde-4568-b7c6-04e3cff36246,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,8.9,11.1,AAD-41538
UNC,20200401,99991231,Enterprise Mobility + Security A3 for Students,5bb4000e-15e2-4910-8ff9-276f95027038,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,8.9,11.1,AAD-41539
UNC,20200401,99991231,Enterprise Mobility + Security A3 for Students use benefit,bac4634f-7b41-40f1-968f-22fa6596ddd5,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0,0,AAD-22169
UNC,20200401,99991231,Enterprise Mobility + Security A5 for Faculty,e4392c9b-a8ec-40d9-aca5-083365b7a56f,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,14.9,18.6,AAD-41540
UNC,20200401,99991231,Enterprise Mobility + Security A5 for Students,2a563bb7-8418-4da1-9008-a8764b0765bf,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,14.9,18.6,AAD-41541
UNC,20200401,99991231,Enterprise Mobility + Security A5 for Students use benefit,b49d90ee-f039-496f-aae7-db91a654e6d7,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0,0,AAD-22170
UNC,20200401,99991231,Enterprise Mobility + Security E3,79c29af7-3cd0-4a6f-b182-a81e31dec84e,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,44.05,55.07,AAA-11427
UNC,20200401,99991231,Enterprise Mobility + Security E3 (Nonprofit Staff Pricing),e6409072-4dc4-42e8-92c1-a24abed5d524,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,12.5,13.8,AAD-14493
UNC,20200401,99991231,Enterprise Mobility + Security E5,37402a1d-0c6e-4d49-baae-0e45bd8ecb44,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,74.5,93.1,AAA-28596
UNC,20200401,99991231,Enterprise Mobility + Security E5 (Nonprofit Staff Pricing),c785e47b-2991-410d-9f78-885750705678,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,21,23.3,AAD-14494
UNC,20200401,99991231,Enterprise Mobility + Security E5 Trial,ca299dc5-f84a-49a4-bca7-c93adb4d169e,Corporate,1 Month(s),TRIAL,CLOUD RESELLER CORPORATE,0,0,AAA-67294
UNC,20200401,99991231,Exchange Online (Plan 1),195416c1-3447-423a-b37b-ee59a99a19c4,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,20.14,25.17,AAA-06228
UNC,20200401,99991231,Exchange Online (Plan 2),2f707c7c-2433-49a5-a437-9ca7cf40d3eb,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,40.28,50.35,AAA-06245
UNC,20200401,99991231,Exchange Online Archiving for Exchange Online,2828be95-46ba-4f91-b2fd-0bef192ecf60,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,15.1,18.88,AAA-06247
UNC,20200401,99991231,Exchange Online Archiving for Exchange Online (Nonprofit Staff Pricing),5a5bd617-7b27-41c7-96f0-37d125f7c47b,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,4.25,4.72,AAD-22156
UNC,20200401,99991231,Exchange Online Archiving for Exchange Server,c082b70a-0e63-47ca-9cf7-5a962a920452,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,15.1,18.88,AAA-43244
UNC,20200401,99991231,Exchange Online Kiosk,35a36b80-270a-44bf-9290-00545d350866,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,10.07,12.59,AAA-06232
UNC,20200401,99991231,Exchange Online Protection,d903a2db-bf6f-4434-83f1-21ba44017813,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,5.03,6.29,AAA-06236
UNC,20200401,99991231,"Flow Additional Runs per 50,000 for Dyn365 (Qualified Offer)",67f0533a-8c6e-4475-97f7-2491e00820c3,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,201.4,251.7,AAA-38341
UNC,20200401,99991231,"Flow Additional Runs per 50,000 for Dyn365 (Qualified Offer) for Faculty",7b70ef05-6ecb-4efa-a9c8-e22d77d3a8dd,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,110.8,138.5,AAA-38364
UNC,20200401,99991231,"Flow Additional Runs per 50,000 for Dyn365 (Qualified Offer) for Students",69c7de26-0c0c-4345-861a-7eba79841890,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,80.6,100.7,AAA-38365
UNC,20200401,99991231,Forms Pro Addl Responses,caff2897-d629-404a-a241-6b360e979609,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,472,629.3,AAD-63072
UNC,20200401,99991231,Forms Pro Addl Responses (Nonprofit Staff Pricing),c80e523f-2264-4363-9565-3b9bc4fb1a15,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,141.6,157.3,AAD-63071
UNC,20200401,99991231,Forms Pro Addl Responses for Education,dcaed43c-2699-4fde-9b72-8d68e2b9bbae,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER EDUCATION,259.6,346.1,AAD-63069
UNC,20200401,99991231,Intune,51e95709-dc35-4780-9040-22278cb7c0e1,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,30.21,37.76,AAA-09972
UNC,20200401,99991231,Intune Extra Storage,ced5f693-2d40-40ae-8848-9809ab1b0ee9,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,12.59,15.73,AAA-09973
UNC,20200401,99991231,MDATP for Servers,350158a2-f253-4ea3-988e-eef9d1b828cf,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,26.2,32.7,1NZ-00001
UNC,20200401,99991231,Meeting Room,2c883339-ef9c-4cce-81b8-e5adea60794c,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,94.4,94.4,AAD-34773
UNC,20200401,99991231,Meeting Room for faculty,ed2b2876-acd0-4658-9f0c-a466762d2b43,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,94.4,94.4,AAD-39820
UNC,20200401,99991231,Meeting Room for students,78c16119-ba39-4932-9d8b-6a2beceb7249,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,94.4,94.4,AAD-39824
UNC,20200401,99991231,Meeting Room without Audio Conferencing,112a528e-8700-42f0-876e-f02705d506c6,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,75.52,94.4,AAD-34778
UNC,20200401,99991231,Microsoft 365 A3 for faculty,9c584cf1-8326-4ff4-8a23-0a833ddbcab0,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,32.37,40.46,AAA-73019
UNC,20200401,99991231,Microsoft 365 A3 for students,dd3b57a3-5183-4ff8-9e3c-321f4298b58d,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,23.92,29.9,AAA-73020
UNC,20200401,99991231,Microsoft 365 A3 for students use benefit,10d1f071-0c98-4254-8ca3-5bf13d771e3d,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0,0,AAA-73021
UNC,20200401,99991231,Microsoft 365 A5 for faculty,2a8fd82d-e805-4af8-a156-3befc8316892,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,60.51,75.64,AAA-73040
UNC,20200401,99991231,Microsoft 365 A5 for students,e315e15c-cae6-430b-bc3f-e43acb481abc,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,45.03,56.29,AAA-73041
UNC,20200401,99991231,Microsoft 365 A5 for students use benefit,02e65727-4a55-440a-ae7d-f3ccc6ae0eb7,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0,0,AAA-73042
UNC,20200401,99991231,Microsoft 365 A5 Security for faculty,75882cce-8629-4026-846a-a981682cb3de,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,16.61,20.77,AAD-50150
UNC,20200401,99991231,Microsoft 365 A5 Security for student use benefits,d6d9fb41-4766-46f9-8dae-4176f78edad5,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,0,0,AAD-50152
UNC,20200401,99991231,Microsoft 365 A5 Security for students,4688b9b7-2fcf-47bd-a519-3ff492e5a05b,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,14.1,17.62,AAD-50151
UNC,20200401,99991231,Microsoft 365 A5 without Audio Conferencing for faculty,7e16efcb-382c-43aa-96b6-0547f5014c4b,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,60.51,75.64,AAA-73016
UNC,20200401,99991231,Microsoft 365 A5 without Audio Conferencing for students,8f69e39d-0739-4a4f-897f-6f5da951ae03,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,45.03,56.29,AAA-73017
UNC,20200401,99991231,Microsoft 365 A5 without Audio Conferencing for students use benefit,b3ef7432-5581-4b45-95bf-3a51b0d7f296,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0,0,AAA-73018
UNC,20200401,99991231,Microsoft 365 Audio Conferencing,c94271d8-b431-4a25-a3c5-a57737a1c909,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,25.17,25.17,AAA-13704
UNC,20200401,99991231,Microsoft 365 Audio Conferencing (Nonprofit Staff Pricing),22355eb0-b6b6-484d-b856-29be1f011300,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,10.07,10.07,AAD-22154
UNC,20200401,99991231,Microsoft 365 Audio Conferencing for faculty,061391db-34bc-4aca-bf89-bb7c28aca20b,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,9.44,9.44,AAA-22330
UNC,20200401,99991231,Microsoft 365 Audio Conferencing for India-based Users,0aa62437-b86a-48bd-ae51-85c8dcec5e6d,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,62.93,62.93,TJ7-00017
UNC,20200401,99991231,Microsoft 365 Audio Conferencing for students,468e089f-8e8d-41f8-a688-8a91d875269a,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,7.11,7.11,AAA-22331
UNC,20200401,99991231,Microsoft 365 Business,61795cab-2abd-43f6-88e9-c9adae5746e0,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,100.69,125.87,AAA-55233
UNC,20200401,99991231,Microsoft 365 Business (Nonprofit Staff Pricing),996ee1ba-d999-497b-8985-8e19f7d3334e,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,28.32,31.47,AAA-99942
UNC,20200401,99991231,Microsoft 365 Business (Nonprofit Staff Pricing) Donation,17791e70-0de3-4c3c-8589-15525f6f04a1,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,0,0,JKH-00008
UNC,20200401,99991231,Microsoft 365 Business (Nonprofit Staff Pricing) Trial,132243dd-5860-4eff-ad0e-7d56100ea810,Charity,1 Month(s),TRIAL,CLOUD RESELLER CHARITY,0,0,AAD-39987
UNC,20200401,99991231,Microsoft 365 Business Trial,0fa9d6b6-5923-4b5d-b16e-b7ef0a69e1b7,Corporate,1 Month(s),TRIAL,CLOUD RESELLER CORPORATE,0,0,AAA-97040
UNC,20200401,99991231,Microsoft 365 Domestic and International Calling Plan,ded34535-507f-4246-8370-f9180318c537,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,151.04,151.04,AAA-13708
UNC,20200401,99991231,Microsoft 365 Domestic and International Calling Plan for faculty,492b8a14-381c-4536-bf63-bd5785c14734,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,151.04,151.04,AAA-22336
UNC,20200401,99991231,Microsoft 365 Domestic and International Calling Plan for students,64ed3fb4-9f46-4e8a-b287-7a3662245c37,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,151.04,151.04,AAA-22337
UNC,20200401,99991231,Microsoft 365 Domestic Calling Plan,0f598efe-f330-4d79-b79f-c9480bb7ce3e,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,75.52,75.52,AAA-13706
UNC,20200401,99991231,Microsoft 365 Domestic Calling Plan (120 min),40d28d55-0006-4bb0-8f41-37ac05df5dc7,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,37.76,37.76,AAD-11639
UNC,20200401,99991231,Microsoft 365 Domestic Calling Plan (120 min) for faculty,80fc6c74-cc94-478d-97b0-8455593a5987,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,37.76,37.76,AAD-11640
UNC,20200401,99991231,Microsoft 365 Domestic Calling Plan (120 min) for students,353d7f89-2e6f-4deb-9145-80f281a782ab,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,37.76,37.76,AAD-11641
UNC,20200401,99991231,Microsoft 365 Domestic Calling Plan for faculty,5e8853ed-611c-4f9c-af21-540ba351a636,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,75.52,75.52,AAA-22334
UNC,20200401,99991231,Microsoft 365 Domestic Calling Plan for students,da2034e1-c147-4aae-afab-9c15acf16ea5,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,75.52,75.52,AAA-22335
UNC,20200401,99991231,Microsoft 365 E3,2b3b8d2d-10aa-4be4-b5fd-7f2feb0c3091,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,187.47,234.34,AAA-35638
UNC,20200401,99991231,Microsoft 365 E3 (Nonprofit Staff Pricing),f7ad4eaf-f2ef-42dc-b43c-425ce393435c,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,52.73,58.58,AAA-99949
UNC,20200401,99991231,Microsoft 365 E5 (Nonprofit Staff Pricing),31bedf01-9e57-4ece-a53a-d3656a563931,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,144.38,160.42,AAA-99950
UNC,20200401,99991231,Microsoft 365 E5 Security,3be5ad69-83e1-4097-aa42-c0127792d108,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,60.42,75.52,AAD-41519
UNC,20200401,99991231,Microsoft 365 E5 Security (Nonprofit Staff Pricing),69537b5d-6951-4c69-befb-d699cd47585c,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,27.19,30.21,AAD-41518
UNC,20200401,99991231,Microsoft 365 E5 without Audio Conferencing,db5e0b1c-9cc3-459c-9d08-c61993959fd3,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,320.84,401.05,AAA-35640
UNC,20200401,99991231,Microsoft 365 E5 without Audio Conferencing (Nonprofit Staff Pricing),b456810a-c414-4e07-98fc-ef74e8175a09,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,144.38,160.42,AAD-18557
UNC,20200401,99991231,Microsoft 365 F3,3451a3b0-8cda-44a7-bad7-c30be81c4aaa,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,50.35,62.93,AAA-89898
UNC,20200401,99991231,Microsoft 365 F3 (Nonprofit Staff Pricing),57b722c2-c435-4bfb-9bc8-80509213a13a,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,14.16,15.73,AAD-11626
UNC,20200401,99991231,Microsoft 365 Phone System,4260988e-990d-479c-ae7b-f01ce8e1bb4d,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,40.28,50.35,AAA-13628
UNC,20200401,99991231,Microsoft 365 Phone System - Virtual User,8a93d724-50ef-4293-b4f7-b28536dc3101,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,0,0,QE7-00003
UNC,20200401,99991231,Microsoft 365 Phone System - Virtual User for faculty,373b99e9-51cd-437b-be03-1988a02f025a,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,0,0,RMT-00002
UNC,20200401,99991231,Microsoft 365 Phone System - Virtual User for students,f5907f82-b2b8-4637-a827-8460f82e5f67,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,0,0,RMT-00005
UNC,20200401,99991231,Microsoft 365 Phone System - Virtual User Trial,b9a1d576-43fd-464b-8ad9-4b1eafc5db77,Corporate,1 Month(s),TRIAL,CLOUD RESELLER CORPORATE,0,0,QE7-00007
UNC,20200401,99991231,Microsoft 365 Phone System (Nonprofit Staff Pricing),dd08daa2-bc6a-4bc6-a388-ae36118efca0,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,18.12,20.14,AAD-22162
UNC,20200401,99991231,Microsoft 365 Phone System for faculty,331e4150-94df-4517-8d5c-9346deea7665,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,15.1,18.88,AAA-22338
UNC,20200401,99991231,Microsoft 365 Phone System for students,40d1eb22-daeb-4e72-80e9-566375a83b55,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,11.33,14.16,AAA-22339
UNC,20200401,99991231,Microsoft Cloud App Security,dbd10351-5631-4a01-a643-00e8ff14e7b2,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,17.62,22.03,AAA-13818
UNC,20200401,99991231,Microsoft Cloud App Security (Nonprofit Staff Pricing),e84ff11d-5865-4849-a72e-44f1d299950c,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,5,5.5,AAD-26751
UNC,20200401,99991231,Microsoft Cloud App Security for Faculty,d5caf83f-045d-4b7d-987c-dd79d5397cb3,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,3.5,4.4,AAA-97022
UNC,20200401,99991231,Microsoft Cloud App Security for Students,392f9987-0583-4225-8338-f3c015404c4c,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,3.5,4.4,AAA-97023
UNC,20200401,99991231,Microsoft Defender Advanced Threat Protection,e2dcab13-1365-417a-b624-4901e2b252f5,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,26.2,32.7,QLS-00004
UNC,20200401,99991231,Microsoft Defender Advanced Threat Protection for Education,1a7a1bcc-c7bf-4c6b-b55d-d79a6e3bb3ee,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,12.7,15.9,QLU-00003
UNC,20200401,99991231,Microsoft Intune (Nonprofit Staff Pricing),d44d04eb-c509-47d0-817e-3939a9656d43,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,8.5,9.4,AAD-26754
UNC,20200401,99991231,Microsoft Intune Device,a07b0e52-b12f-4298-94fc-5ddd61362bcc,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,10.1,12.6,AAD-38074
UNC,20200401,99991231,Microsoft Intune for Education for Faculty,249eaae1-50df-42d0-8d69-ca66d53248b6,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,3.4,4.3,AAA-49355
UNC,20200401,99991231,Microsoft Intune for Education for Students,eb93319f-34eb-45fd-92bf-6c4bdf63120d,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,3.4,4.3,AAA-49356
UNC,20200401,99991231,Microsoft Intune for Education for Students use benefit,786817ae-58ed-4668-994c-c30fa07e18f5,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0,0,AAD-41542
UNC,20200401,99991231,Microsoft Kaizala Pro,bef49b0c-5c65-4703-80b9-4d461b58061d,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,7.6,9.5,AAA-51195
UNC,20200401,99991231,Microsoft Kaizala Pro for faculty,956f1529-3002-4f64-a136-9b1f410b8a6e,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,1.91,2.39,AAA-51201
UNC,20200401,99991231,Microsoft Kaizala Pro for students,41bb1122-9ab9-4449-8b6a-28a5a6784821,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0,0,AAA-51202
UNC,20200401,99991231,Microsoft MyAnalytics for faculty,2eb59242-162a-40ac-bb17-5b658bf8a9c1,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,7.55,9.44,AAA-22351
UNC,20200401,99991231,Microsoft MyAnalytics for students,262a0187-2979-4c1e-909c-4c3094238264,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,5.64,7.05,AAA-22352
UNC,20200401,99991231,Microsoft Social Engagement Additional 10K Posts,145a2b93-3583-4a9a-8564-bcdc20714651,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,472,629.3,AAA-12603
UNC,20200401,99991231,Microsoft Social Engagement Additional 10K Posts (10 unit min),cbe22a27-20c4-48ad-b8d2-f41644ddc0b2,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,330.4,440.5,AAA-12604
UNC,20200401,99991231,Microsoft Social Engagement Additional 10K Posts (100 unit min),d91596ff-b990-4a15-a9f0-704b91db2583,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,188.8,251.7,AAA-12605
UNC,20200401,99991231,Microsoft Social Engagement Additional 10K Posts (Nonprofit Staff Pricing),f8f344ce-d267-4d7a-bd71-317d93e472ec,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,396.5,440.5,AAD-26749
UNC,20200401,99991231,Microsoft Social Engagement Additional 10K Posts (Nonprofit Staff Pricing) (10 unit min),a9e8b0f6-c36b-4a18-a9bb-58e771ac277a,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,277.5,308.4,AAD-26756
UNC,20200401,99991231,Microsoft Social Engagement Additional 10K Posts (Nonprofit Staff Pricing) (100 unit min),70390ad7-b194-46f4-98fd-2b38f7da88be,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,158.6,176.2,AAD-26760
UNC,20200401,99991231,Microsoft Stream Plan 2 for Office 365 Add-On,7a6cf83d-b4e3-4a2d-ad58-70677698b8a4,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,10.07,12.59,AAA-57836
UNC,20200401,99991231,Microsoft Stream Plan 2 for Office 365 Add-On (Nonprofit Staff Pricing),3ebba4dc-4a35-4de2-888a-2f5b474f8104,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,4.53,5.03,AAD-22157
UNC,20200401,99991231,Microsoft Stream Plan 2 for Office 365 Add-On for faculty,cbb7a0ff-cbc5-425f-8051-a1b1f981a924,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,2.52,3.15,AAA-57847
UNC,20200401,99991231,Microsoft Stream Plan 2 for Office 365 Add-On for students,46f7b110-8370-4f99-a713-94a970160a65,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,1.91,2.39,AAA-57848
UNC,20200401,99991231,Microsoft Stream Storage Add-On (500 GB),43fce491-76d1-4bcc-b709-8a288786dbae,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,503.47,629.34,AAA-57834
UNC,20200401,99991231,Microsoft Stream Storage Add-On (500 GB) (Nonprofit Staff Pricing),8876a30b-6c3f-4f90-b161-bba6fb6b16cf,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,226.56,251.74,AAD-22158
UNC,20200401,99991231,Microsoft Stream Storage Add-On (500 GB) for faculty,ae0515cb-3fdf-4148-903f-146223f9d1fe,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,125.87,157.34,AAA-57827
UNC,20200401,99991231,Microsoft Stream Storage Add-On (500 GB) for students,0a590a70-13fa-4cf4-996e-7c7da8055491,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,75.52,94.4,AAA-57828
UNC,20200401,99991231,Microsoft Teams Commercial Cloud (User Initiated) Trial,dd3496ba-a49b-4475-9f40-8c333709ef87,Corporate,1 Month(s),TRIAL,CLOUD RESELLER CORPORATE,0,0,QES-00001
UNC,20200401,99991231,Minecraft: Education Edition (per user),ee10cbd2-7a12-45de-be11-0c2c7c6eeeb1,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,2.2,2.7,AAA-43680
UNC,20200401,99991231,Office 365 A1 for faculty,512e27aa-19d1-4c38-b2cb-5813375c8201,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,0,0,AAA-13710
UNC,20200401,99991231,Office 365 A1 for students,c60e9cc5-7339-479e-8003-285f6bd195c7,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0,0,AAA-13711
UNC,20200401,99991231,Office 365 A3 for faculty,7eb5101b-b893-4d63-92ca-72df3c71fafc,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,19.04,23.8,AAA-70480
UNC,20200401,99991231,Office 365 A3 for students,1b6263c0-b8fd-4706-98db-89d2ace5c1bf,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,14.65,18.31,AAA-70481
UNC,20200401,99991231,Office 365 A3 for students use benefit,4ac3982a-b9a0-43bb-9639-4585284702be,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0,0,AAA-70482
UNC,20200401,99991231,Office 365 A5 for faculty,8c484fd0-1f3f-44fb-b6d2-26ca107273f6,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,46.87,58.58,AAA-28298
UNC,20200401,99991231,Office 365 A5 for students,3891169e-2323-45f7-95c2-4497cda23d1c,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,35.15,43.94,AAA-28299
UNC,20200401,99991231,Office 365 A5 for students use benefit,afa66641-7d3c-4e28-88ac-56c9c0d9f676,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0,0,AAA-73053
UNC,20200401,99991231,Office 365 A5 without Audio Conferencing for faculty,a5676fc6-38bb-4f91-9618-81a0c9465a6f,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,46.87,58.58,AAA-28294
UNC,20200401,99991231,Office 365 A5 without Audio Conferencing for students,0126406e-ff5b-448e-affb-6d253c4c720c,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,35.15,43.94,AAA-28295
UNC,20200401,99991231,Office 365 A5 without Audio Conferencing for students use benefit,77abd8d3-fc66-424b-8626-8d216d4ea52b,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0,0,AAA-73055
DEL,20200401,99991231,Office 365 Advanced Compliance,6b648c1e-f472-46c0-8379-09f50a3315e0,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,40.28,50.35,AAA-13634
DEL,20200401,99991231,Office 365 Advanced Compliance (Nonprofit Staff Pricing),e6860eee-5288-46ec-811b-d8900785fc90,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,18.12,20.14,AAD-22159
